#name,ra,dec,z_lens,z_source,zl_phot,zs_phot,Rein,lens_mag_i,source_mag_i,type,discovery,grade,Reference
140901-011257,212.256780,-1.215880,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141000-020726,212.503460,-2.124150,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141017-014252,212.572581,-1.714509,-99.000,-99.000,0.63,-99.00,-99.,19.53,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
141039+012500,212.663010,1.416790,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141102+002126,212.758870,0.357330,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141105+005655,212.772516,0.948738,-99.000,-99.000,0.27,-99.00,-99.,18.03,-99.00,GG,VY,C,SuGOHI6
141137-011504,212.907858,-1.251263,-99.000,-99.000,0.82,-99.00,-99.,21.43,-99.00,GG,V,C,SuGOHI6
141200+015142,213.004020,1.861900,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141213-010518,213.057250,-1.088450,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141215+012727,213.065785,1.457600,-99.000,-99.000,0.74,-99.00,-99.,20.62,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
141222-005700,213.093889,-0.950052,0.636,-99.000,-99.00,-99.00,-99.,20.11,23.23,GG,YV,C,"SuGOHI1 SuGOHI6"
141232-010936,213.135794,-1.160242,-99.000,-99.000,1.12,-99.00,-99.,22.00,-99.00,GG,V,C,SuGOHI6
141248+442152,213.200260,44.364450,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141259+010259,213.246677,1.049776,-99.000,-99.000,0.75,-99.00,-99.,20.74,-99.00,GG,V,C,SuGOHI6
141304-005944,213.269226,-0.995636,-99.000,-99.000,1.09,-99.00,-99.,20.20,-99.00,GG,V,C,SuGOHI6
141311-002748,213.295875,-0.463396,-99.000,-99.000,0.54,-99.00,-99.,19.41,-99.00,GG,V,C,SuGOHI6
141311-012228,213.298497,-1.374571,0.665,-99.000,-99.00,-99.00,-99.,20.13,22.21,GG,Y,C,SuGOHI1
141325-014341,213.357003,-1.728229,-99.000,-99.000,0.31,-99.00,-99.,18.36,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
141329+431131,213.371880,43.191958,0.550,-99.000,-99.00,-99.00,-99.,18.68,22.11,GG,Y,C,SuGOHI2
141333-021014,213.391666,-2.170607,-99.000,-99.000,1.17,-99.00,-99.,21.34,-99.00,GG,V,C,SuGOHI6
141350+522342,213.459012,52.395271,0.738,-99.000,-99.00,-99.00,-99.,20.93,23.40,GG,Y,C,SuGOHI1
141352-004601,213.469431,-0.767089,-99.000,-99.000,0.69,-99.00,-99.,20.30,-99.00,GG,VY,C,SuGOHI6
141354-005840,213.476620,-0.977940,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141359+000840,213.498444,0.144628,-99.000,-99.000,0.91,-99.00,-99.,19.72,-99.00,GG,VY,C,SuGOHI6
141402+010654,213.508810,1.115200,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141405-001546,213.521455,-0.262910,-99.000,-99.000,0.81,-99.00,-99.,20.81,-99.00,GG,V,C,SuGOHI6
141405-001935,213.522080,-0.326650,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141410+525048,213.542400,52.846900,-99.000,-99.000,0.40,0.47,-99.,19.07,20.98,GG,V,C,SuGOHI5
141420-001109,213.583630,-0.186000,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141421-002743,213.589648,-0.462186,0.734,-99.000,-99.00,-99.00,-99.,19.71,22.59,GG,YV,C,"SuGOHI1 SuGOHI6"
141435+012641,213.645905,1.444798,0.467,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
141454+002912,213.727042,0.486822,0.515,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,C,C,SuGOHI1
141457-000811,213.738060,-0.136400,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141458+523829,213.745115,52.641425,-99.000,-99.000,0.33,-99.00,-99.,17.93,-99.00,GG,V,C,SuGOHI6
141504+012042,213.768413,1.345187,-99.000,-99.000,0.95,-99.00,-99.,21.23,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
141514+524409,213.812053,52.735924,0.677,-99.000,-99.00,-99.00,-99.,20.25,24.19,GG,Y,C,SuGOHI1
141516-000332,213.819440,-0.058890,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141523-020021,213.847610,-2.006060,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141532+000838,213.885370,0.144070,-99.000,-99.000,0.64,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141556+010144,213.984967,1.028996,-99.000,-99.000,0.55,-99.00,-99.,19.20,-99.00,GG,VY,C,SuGOHI6
141603+012850,214.015250,1.480770,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141607+000551,214.031498,0.097558,-99.000,-99.000,0.75,-99.00,-99.,20.28,-99.00,GG,V,C,SuGOHI6
141609+003857,214.037630,0.649350,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141613+435408,214.056700,43.902390,-99.000,-99.000,0.68,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141620+014651,214.085982,1.780978,-99.000,-99.000,1.15,-99.00,-99.,21.95,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
141628+030004,214.120406,3.001297,0.490,-99.000,-99.00,-99.00,-99.,20.95,-99.00,GG,Y,C,SuGOHI8
141646-002821,214.192310,-0.472630,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141711+521541,214.298153,52.261633,0.419,-99.000,-99.00,-99.00,-99.,18.26,23.05,GG,Y,C,SuGOHI1
141713+014556,214.307100,1.765690,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141715+515057,214.314162,51.849379,-99.000,-99.000,0.75,-99.00,-99.,20.54,-99.00,GG,VY,C,SuGOHI6
141720+515724,214.335434,51.956735,0.990,-99.000,-99.00,-99.00,-99.,20.93,22.43,GG,Y,C,SuGOHI1
141729-001835,214.374100,-0.309990,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141731+011713,214.383173,1.287121,-99.000,-99.000,0.73,-99.00,-99.,20.61,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
141740+004434,214.419100,0.743050,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141742+002700,214.428677,0.450165,-99.000,-99.000,0.71,-99.00,-99.,19.83,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
141743-000713,214.432497,-0.120418,-99.000,-99.000,0.97,-99.00,-99.,21.19,-99.00,GG,VY,C,SuGOHI6
141744+002150,214.435430,0.364130,-99.000,-99.000,0.93,-99.00,-99.,20.82,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
141745+002537,214.439660,0.426958,0.303,-99.000,-99.00,-99.00,-99.,17.82,21.67,GG,Y,C,SuGOHI1
141751+011918,214.466502,1.321694,-99.000,-99.000,0.42,-99.00,-99.,18.55,-99.00,GG,VY,C,SuGOHI6
141758+022347,214.494249,2.396488,0.522,-99.000,-99.00,-99.00,-99.,21.08,-99.00,GG,Y,C,SuGOHI8
141807+003925,214.530009,0.657111,-99.000,-99.000,0.47,-99.00,-99.,19.23,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
141820+000746,214.583940,0.129540,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141837+012342,214.655493,1.395187,0.540,-99.000,-99.00,-99.00,-99.,19.26,21.70,GG,Y,C,SuGOHI1
141838-002713,214.660175,-0.453647,0.572,-99.000,-99.00,-99.00,-99.,19.58,22.76,GG,Y,C,SuGOHI1
141858+005456,214.744120,0.915600,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141905-010739,214.774570,-1.127576,-99.000,-99.000,0.75,-99.00,-99.,20.93,-99.00,GG,VY,C,SuGOHI6
141909-002352,214.791092,-0.397860,0.473,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,ECN,C,"SuGOHI1 SuGOHI10"
141930+435023,214.877400,43.839850,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
141938+011350,214.910760,1.230720,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142009-001434,215.037744,-0.242876,0.615,-99.000,-99.00,-99.00,-99.,18.70,22.24,GG,YV,C,"SuGOHI1 SuGOHI6"
142014-002225,215.062330,-0.373800,-99.000,-99.000,0.81,-99.00,-99.,19.53,-99.00,GG,VY,C,SuGOHI6
142018+432703,215.075720,43.450859,0.560,-99.000,-99.00,-99.00,-99.,19.88,22.97,GG,Y,C,SuGOHI2
142036-000733,215.152435,-0.125886,-99.000,-99.000,0.32,-99.00,-99.,18.21,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
142050+002139,215.210030,0.360840,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142056+004033,215.234323,0.675925,-99.000,-99.000,0.74,-99.00,-99.,20.39,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
142058+001037,215.243529,0.177199,0.526,-99.000,-99.00,-99.00,-99.,18.47,21.86,GG,Y,C,SuGOHI1
142136+522121,215.400126,52.356028,-99.000,-99.000,1.16,-99.00,-99.,21.88,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
142141+003848,215.423660,0.646805,-99.000,-99.000,1.08,-99.00,-99.,22.00,-99.00,GG,V,C,SuGOHI6
142146+425245,215.445740,42.879260,0.745,-99.000,-99.00,-99.00,-99.,19.19,22.33,GG,Y,C,SuGOHI2
142147-005800,215.448990,-0.966758,-99.000,-99.000,0.76,-99.00,-99.,20.45,-99.00,GG,V,C,SuGOHI6
142154+004841,215.477033,0.811555,-99.000,-99.000,0.92,-99.00,-99.,21.05,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
142200-014410,215.501342,-1.736309,-99.000,-99.000,0.57,-99.00,-99.,19.52,-99.00,GG,VY,C,SuGOHI6
142217-014231,215.573350,-1.708780,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,"SuGOHI10 LinKS"
142218+005457,215.578657,0.915926,-99.000,-99.000,0.67,-99.00,-99.,20.36,-99.00,GG,VY,C,SuGOHI6
142234-000221,215.643600,-0.039320,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142240+441140,215.666979,44.194618,0.586,-99.000,-99.00,-99.00,-99.,20.72,-99.00,GG,Y,C,SuGOHI8
142242-000555,215.676214,-0.098737,-99.000,-99.000,0.31,-99.00,-99.,18.01,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
142301-002748,215.755320,-0.463570,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142334+003019,215.894260,0.505530,-99.000,-99.000,0.48,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142335+012652,215.896470,1.447900,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142341+004211,215.922441,0.703328,0.722,-99.000,-99.00,-99.00,-99.,19.78,22.42,GG,YC,C,SuGOHI1
142355+012327,215.979444,1.391105,-99.000,-99.000,0.23,-99.00,-99.,17.57,-99.00,GG,V,C,SuGOHI6
142400+002709,216.004040,0.452750,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142408+003843,216.036630,0.645460,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142410-005317,216.045149,-0.888092,-99.000,-99.000,0.88,-99.00,-99.,20.88,-99.00,GG,VY,C,SuGOHI6
142423+005204,216.098470,0.867790,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142431+441705,216.132460,44.284900,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142449+014034,216.206142,1.676345,0.382,-99.000,-99.00,-99.00,-99.,17.83,21.27,GG,Y,C,SuGOHI1
142458+010913,216.242940,1.153624,-99.000,-99.000,0.27,-99.00,-99.,17.79,-99.00,GG,V,C,SuGOHI6
142502+013057,216.261236,1.516037,-99.000,-99.000,0.56,-99.00,-99.,19.56,-99.00,GG,VY,C,SuGOHI6
142518-002525,216.327797,-0.423715,-99.000,-99.000,0.61,-99.00,-99.,20.24,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
142528-011504,216.366954,-1.251233,-99.000,-99.000,0.52,-99.00,-99.,19.41,-99.00,GG,V,C,SuGOHI6
142532+032850,216.384291,3.480629,0.529,-99.000,-99.00,-99.00,-99.,21.52,-99.00,GG,Y,C,SuGOHI8
142534-015312,216.392666,-1.886732,-99.000,-99.000,0.56,-99.00,-99.,19.89,-99.00,GG,V,C,SuGOHI6
142536+011327,216.400730,1.224430,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142542+002015,216.427459,0.337596,-99.000,-99.000,0.85,-99.00,-99.,20.23,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
142543-014001,216.431710,-1.667190,-99.000,-99.000,0.70,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142551+011641,216.463873,1.278141,-99.000,-99.000,1.18,-99.00,-99.,21.34,-99.00,GG,VY,C,SuGOHI6
142556-002919,216.487187,-0.488630,0.634,-99.000,-99.00,-99.00,-99.,19.77,23.05,GG,Y,C,SuGOHI1
142557+005618,216.490261,0.938490,-99.000,-99.000,0.52,-99.00,-99.,19.36,-99.00,GG,V,C,SuGOHI6
142557+005619,216.490586,0.938867,-99.000,-99.000,0.84,-99.00,-99.,20.69,-99.00,GG,V,C,SuGOHI6
142605+011505,216.524930,1.251630,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142610+000706,216.545466,0.118596,-99.000,-99.000,0.94,-99.00,-99.,21.33,-99.00,GG,VYCN,C,"SuGOHI6 SuGOHI10"
142615+033050,216.566060,3.513925,0.524,-99.000,-99.00,-99.00,-99.,20.65,-99.00,GG,Y,C,SuGOHI8
142632+434314,216.636090,43.720810,-99.000,-99.000,0.54,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142647-000534,216.699550,-0.092980,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142652+433113,216.717477,43.520445,0.577,-99.000,-99.00,-99.00,-99.,20.45,-99.00,GG,Y,C,SuGOHI8
142716-002933,216.818381,-0.492714,-99.000,-99.000,0.24,-99.00,-99.,17.74,-99.00,GG,V,C,SuGOHI6
142718+005726,216.826890,0.957310,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142720+002734,216.836660,0.459476,-99.000,-99.000,0.73,-99.00,-99.,19.87,-99.00,GG,V,C,SuGOHI6
142727+440352,216.865030,44.064590,-99.000,-99.000,0.48,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142747+432607,216.946560,43.435478,0.587,-99.000,-99.00,-99.00,-99.,19.42,21.70,GG,Y,C,SuGOHI2
142748+002743,216.952886,0.462175,0.728,-99.000,-99.00,-99.00,-99.,19.19,22.69,GG,Y,C,SuGOHI1
142815+001338,217.064200,0.227400,-99.000,-99.000,0.54,-99.00,-99.,22.88,-99.00,GG,V,C,SuGOHI5
142820+031902,217.086925,3.317474,0.593,-99.000,-99.00,-99.00,-99.,20.81,-99.00,GG,Y,C,SuGOHI8
142848+442915,217.202240,44.487640,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142857-003721,217.241548,-0.622705,-99.000,-99.000,0.27,-99.00,-99.,18.00,-99.00,GG,VY,C,SuGOHI6
142902+000049,217.261980,0.013790,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142911+001148,217.299380,0.196740,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142915+004946,217.313033,0.829690,0.537,-99.000,-99.00,-99.00,-99.,19.60,22.16,GG,Y,C,SuGOHI1
142923+431455,217.347110,43.248620,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
142953-013424,217.471650,-1.573420,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143000-002754,217.503232,-0.465133,-99.000,-99.000,1.01,-99.00,-99.,22.98,-99.00,GG,VY,C,SuGOHI6
143001-015045,217.507562,-1.845922,0.266,-99.000,-99.00,-99.00,-99.,17.45,20.41,GG,Y,C,"SuGOHI1 LinKS"
143012-015521,217.554100,-1.922760,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143013+005450,217.555113,0.913995,-99.000,-99.000,0.83,-99.00,-99.,20.69,-99.00,GG,VY,C,SuGOHI6
143018+034441,217.577643,3.744757,0.677,-99.000,-99.00,-99.00,-99.,21.06,-99.00,GG,Y,C,SuGOHI8
143042+004440,217.678200,0.744500,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143104-003712,217.767065,-0.620000,-99.000,-99.000,0.66,-99.00,-99.,20.20,-99.00,GG,VY,C,SuGOHI6
143120+011724,217.836140,1.290130,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143153-020216,217.972090,-2.037790,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143201+010319,218.005760,1.055510,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143202-001330,218.009650,-0.225200,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143210-004234,218.045160,-0.709580,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143221-021844,218.087530,-2.312390,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143243-012553,218.182404,-1.431647,-99.000,-99.000,0.74,-99.00,-99.,20.19,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
143253-002716,218.224350,-0.454667,-99.000,-99.000,1.10,-99.00,-99.,21.75,-99.00,GG,VY,C,SuGOHI6
143257+020207,218.241210,2.035440,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143324+004054,218.351200,0.681870,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143329+424924,218.374710,42.823409,0.682,-99.000,-99.00,-99.00,-99.,19.50,22.19,GG,Y,C,SuGOHI2
143339+014224,218.415522,1.706887,-99.000,-99.000,0.32,-99.00,-99.,18.22,-99.00,GG,V,C,SuGOHI6
143408+004039,218.536970,0.677700,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143417+000515,218.574583,0.087725,-99.000,-99.000,0.39,-99.00,-99.,18.78,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
143444-000948,218.686352,-0.163493,-99.000,-99.000,0.54,-99.00,-99.,18.92,-99.00,GG,V,C,"SuGOHI6 LinKS"
143446+424423,218.694970,42.739860,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143508+014138,218.785862,1.694166,0.487,-99.000,-99.00,-99.00,-99.,19.41,23.38,GG,YCN,C,"SuGOHI1 SuGOHI10"
143512+430856,218.802850,43.148947,0.511,-99.000,-99.00,-99.00,-99.,18.71,23.00,GG,Y,C,SuGOHI2
143554-011234,218.975810,-1.209650,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143600+002904,219.001150,0.484570,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143625-000540,219.108110,-0.094610,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143632+010731,219.134071,1.125421,0.413,-99.000,-99.00,-99.00,-99.,17.83,21.53,GG,Y,C,SuGOHI1
143639-004039,219.162779,-0.677678,-99.000,-99.000,0.78,-99.00,-99.,20.97,-99.00,GG,V,C,SuGOHI6
143647-013342,219.198621,-1.561721,-99.000,-99.000,0.76,-99.00,-99.,20.65,-99.00,GG,VY,C,SuGOHI6
143714-015323,219.312090,-1.889720,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143719-004127,219.330249,-0.690937,-99.000,-99.000,0.76,-99.00,-99.,19.69,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
143741-003821,219.424707,-0.639429,-99.000,-99.000,0.91,-99.00,-99.,21.46,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
143744+420535,219.435460,42.093134,0.429,-99.000,-99.00,-99.00,-99.,18.59,23.17,GG,Y,C,SuGOHI2
143752-002631,219.470606,-0.442132,0.546,-99.000,-99.00,-99.00,-99.,19.02,22.66,GG,YCN,C,"SuGOHI1 SuGOHI10"
143804+443323,219.518770,44.556460,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
143810+000608,219.543147,0.102246,-99.000,-99.000,0.81,-99.00,-99.,21.12,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
143832-002326,219.635300,-0.390700,-99.000,-99.000,0.81,1.22,-99.,20.70,22.49,GG,VCN,C,"SuGOHI5 SuGOHI6 SuGOHI10"
143840+013415,219.668799,1.570951,0.496,-99.000,-99.00,-99.00,-99.,20.02,23.21,GG,Y,C,SuGOHI1
143958+003651,219.995065,0.614216,0.524,-99.000,-99.00,-99.00,-99.,18.86,23.01,GG,Y,C,SuGOHI1
144024+013629,220.102940,1.608220,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
144100+014001,220.251242,1.667111,-99.000,-99.000,0.72,-99.00,-99.,20.42,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
144110-002754,220.294292,-0.465112,-99.000,-99.000,0.35,-99.00,-99.,18.27,-99.00,GG,VY,C,SuGOHI6
144201-010309,220.507886,-1.052553,-99.000,-99.000,1.12,-99.00,-99.,20.53,-99.00,GG,V,C,SuGOHI6
144223+002834,220.598713,0.476125,0.314,-99.000,-99.00,-99.00,-99.,17.41,24.87,GG,Y,C,SuGOHI1
144301+011159,220.754564,1.199912,-99.000,-99.000,0.78,-99.00,-99.,19.96,-99.00,GG,VY,C,SuGOHI6
144329+442311,220.872260,44.386550,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
144350+012040,220.961731,1.344467,0.526,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
144403+003759,221.012843,0.633168,-99.000,-99.000,0.88,-99.00,-99.,21.32,-99.00,GG,VY,C,SuGOHI6
144405+000656,221.024390,0.115740,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
144411+030655,221.047815,3.115315,0.768,-99.000,-99.00,-99.00,-99.,21.68,-99.00,GG,Y,C,SuGOHI8
144454-000209,221.228812,-0.035953,0.692,-99.000,-99.00,-99.00,-99.,19.72,22.85,GG,Y,C,SuGOHI1
144456+010407,221.237430,1.068733,-99.000,-99.000,0.98,-99.00,-99.,22.90,-99.00,GG,V,C,SuGOHI6
144519+004452,221.332908,0.747915,-99.000,-99.000,0.82,-99.00,-99.,19.87,-99.00,GG,VY,C,SuGOHI6
144530+434129,221.375180,43.691529,0.533,-99.000,-99.00,-99.00,-99.,20.98,-99.00,GG,Y,C,SuGOHI8
144558+002421,221.491962,0.406041,-99.000,-99.000,0.74,-99.00,-99.,20.23,-99.00,GG,V,C,SuGOHI6
144640-000350,221.667158,-0.063953,-99.000,-99.000,0.89,-99.00,-99.,21.46,-99.00,GG,VY,C,SuGOHI6
144643-004534,221.680157,-0.759486,-99.000,-99.000,0.73,-99.00,-99.,20.07,-99.00,GG,VCN,C,"SuGOHI6 SuGOHI10"
144731+013419,221.882700,1.572000,-99.000,-99.000,0.36,1.10,-99.,18.48,19.82,GG,V,C,SuGOHI5
144734-000949,221.891814,-0.163766,-99.000,-99.000,0.55,-99.00,-99.,19.95,-99.00,GG,V,C,SuGOHI6
144742-014618,221.928988,-1.771789,-99.000,-99.000,0.97,-99.00,-99.,21.74,-99.00,GG,VY,C,SuGOHI6
144817-005731,222.074231,-0.958791,-99.000,-99.000,1.09,-99.00,-99.,22.43,-99.00,GG,VY,C,SuGOHI6
144839+425739,222.166420,42.960840,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
144839+432520,222.165160,43.422460,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
144922+004623,222.343121,0.773271,-99.000,-99.000,0.62,-99.00,-99.,19.59,-99.00,GG,V,C,SuGOHI6
144931-012350,222.381600,-1.397300,-99.000,-99.000,0.46,-99.00,-99.,19.97,-99.00,GG,V,C,SuGOHI5
144959-012951,222.497450,-1.497600,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
145037-004543,222.657249,-0.762148,-99.000,-99.000,0.89,-99.00,-99.,21.03,-99.00,GG,VY,C,SuGOHI6
145046+011107,222.691845,1.185451,0.545,-99.000,-99.00,-99.00,-99.,19.38,24.01,GG,Y,C,SuGOHI1
145053+012020,222.721710,1.338948,0.605,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,E,C,SuGOHI1
145103-000526,222.764611,-0.090685,0.505,-99.000,-99.00,-99.00,-99.,19.11,23.55,GG,Y,C,SuGOHI1
145122+005851,222.842420,0.981110,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
145123+440738,222.849630,44.127490,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
145130+042054,222.878531,4.348363,0.700,-99.000,-99.00,-99.00,-99.,21.37,-99.00,GG,Y,C,SuGOHI8
145150-003321,222.960570,-0.555890,-99.000,-99.000,-99.00,-99.00,-99.,-99.,-99.00,GG,CNN,C,SuGOHI10
145154+001620,222.978958,0.272342,-99.000,-99.000,0.42,-99.00,-99.,19.08,-99.00,GG,V,C,SuGOHI6
